"word","positive","negative","freq"
"creation",0.088,0.226,15181
"indicators",0.088,0.226,12598
"sport",0.166,0.304,2424
"inline",0.07,0.208,1782
"realigned",0.064,0.202,1562
"clarifications",0.022,0.16,1517
"standardize",0.072,0.21,1366
"recessions",0.056,0.194,1142
"sorting",0.012,0.15,1088
"tags",0.128,0.266,526
"guessed",0.04,0.178,513
"overpay",0.03,0.168,510
"nonpublic",0.042,0.18,401
"preamble",0.018,0.156,348
"perishables",0.052,0.19,243
"assimilation",0.046,0.184,218
"odor",0.016,0.154,209
"reprioritize",0.006,0.144,203
"replacement",0.194,0.332,24843
"sponge",0.126,0.264,466
"towns",0.07,0.208,714
"rollover",0.054,0.194,1375
"restoring",0.054,0.194,1373
"compact",0.058,0.198,1449
"cat",0.212,0.352,5669
"face",0.058,0.198,26400
"noise",0.07,0.21,13465
"pad",0.206,0.346,9204
"contingency",0.132,0.272,4330
"seventh",0.036,0.176,2990
"figuring",0.026,0.166,2683
"footing",0.05,0.19,2012
"celebrate",0.042,0.182,1700
"replenish",0.01,0.15,1687
"rearview",0.096,0.236,1004
"occasional",0.04,0.18,973
"presuming",0.036,0.176,921
"sustainment",0.144,0.284,731
"reestablish",0.022,0.162,663
"resist",0.024,0.164,545
"precautionary",0.01,0.15,534
"appreciates",0.022,0.162,501
"curtain",0.036,0.176,255
"scorecards",0.02,0.16,242
"hinting",0.008,0.148,241
"egovernment",0.304,0.444,212
"used",0.156,0.296,123533
"rci",0.066,0.208,199
"brining",0.028,0.17,280
"scent",0.11,0.252,374
"interrelated",0.016,0.158,372
"valley",0.036,0.178,419
"pessimistic",0.044,0.186,997
"passive",0.122,0.264,3112
"pointed",0.05,0.192,20635
"row",0.042,0.184,11414
"covenant",0.162,0.304,5632
"reaffirming",0.07,0.212,4777
"necessity",0.044,0.186,1760
"backfill",0.024,0.166,1259
"amidst",0.01,0.152,1101
"populated",0.028,0.17,803
"piloted",0.046,0.188,557
"biofuel",0.136,0.278,555
"psychology",0.042,0.184,534
"managerial",0.04,0.182,509
"vagaries",0.038,0.18,415
"redtail",0.028,0.17,317
"anesthesiology",0.186,0.328,289
"wiped",0.026,0.168,235
"withhold",0.046,0.188,233
"gatherings",0.042,0.184,228
"steaks",0.036,0.178,221
"treadmill",0.062,0.204,215
"quickie",0,0.142,210
"retraction",0.004,0.146,208
"accommodative",0.066,0.208,193
"foreclosed",0.174,0.316,1179
"cannabis",0,0.142,780
"dislocated",0.024,0.168,248
"bakeries",0.138,0.282,346
"cornerstones",0.028,0.172,305
"long",0.09,0.234,184799
"exceeded",0.046,0.19,31030
"surprising",0.018,0.162,7172
"nominal",0.054,0.198,4415
"indices",0.272,0.416,3269
"strengthens",0.018,0.162,3092
"rigor",0.068,0.212,1694
"multitude",0.028,0.172,1512
"hat",0.13,0.274,1440
"tolling",0.16,0.304,1359
"dangerous",0.028,0.172,1159
"dream",0.042,0.186,958
"booming",0.046,0.19,768
"halves",0.016,0.16,685
"rejected",0.024,0.168,682
"minimized",0.016,0.16,680
"buyouts",0.076,0.22,584
"penetrations",0.024,0.168,578
"lobby",0.046,0.19,479
"crept",0.028,0.172,432
"creator",0.032,0.176,430
"psi",0.008,0.152,401
"harmful",0.032,0.176,390
"endured",0.038,0.182,383
"rotorcraft",0.074,0.218,324
"decently",0.018,0.162,318
"nephrologists",0.052,0.196,309
"spoilage",0.094,0.238,263
"cabs",0.102,0.246,262
"cascading",0.02,0.164,253
"lightweighting",0.002,0.146,206
"outrun",0.07,0.214,228
"homebuyer",0.012,0.158,455
"influencers",0.078,0.224,802
"fourthquarter",0.082,0.228,402
"underperformance",0.068,0.214,1970
"outlooks",0.044,0.19,1920
"river",0.1,0.246,1339
"lows",0.032,0.178,3599
"handheld",0.144,0.29,2422
"try",0.04,0.186,108048
"aggressively",0.052,0.198,31069
"horizon",0.034,0.18,10596
"japanese",0.102,0.248,7920
"reconcile",0.02,0.166,7545
"corporation",0.07,0.216,4663
"organized",0.038,0.184,2952
"replacements",0.066,0.212,2472
"forgot",0.038,0.184,1908
"respected",0.038,0.184,1845
"alleviate",0.006,0.152,1505
"vantage",0.024,0.17,1101
"silos",0.116,0.262,912
"safest",0.028,0.174,862
"popping",0.034,0.18,702
"oversupplied",0.008,0.154,568
"fungible",0.036,0.182,468
"antidumping",0.07,0.216,460
"finals",0.03,0.176,418
"preferential",0.018,0.164,362
"stubbornly",0.04,0.186,283
"inflecting",0.032,0.178,270
"transpires",0.014,0.16,202
"recoveries",0.176,0.322,10434
"cargo",0.164,0.31,4262
"index",0.19,0.336,12245
"disparity",0.062,0.208,1330
"originate",0.136,0.282,2262
"condiments",0.07,0.218,337
"coconut",0.116,0.264,212
"morale",0.088,0.236,745
"employer",0.14,0.288,4567
"opportunistically",0.032,0.18,5454
"purchasing",0.078,0.226,17991
"magnitude",0.044,0.192,25831
"macroeconomic",0.096,0.244,12744
"familiar",0.034,0.182,8646
"unfolds",0.03,0.178,3407
"hike",0.01,0.158,2970
"emphasizing",0.022,0.17,2454
"keenly",0.036,0.184,1909
"unforeseen",0.044,0.192,1625
"insurer",0.156,0.304,1611
"judicious",0.03,0.178,1160
"seaborne",0.032,0.18,840
"mud",0.058,0.206,690
"postretirement",0.134,0.282,591
"amortizations",0.084,0.232,527
"localize",0.06,0.208,389
"shields",0.046,0.194,359
"referendum",0.036,0.184,358
"bottler",0.012,0.16,332
"endowment",0.094,0.242,299
"percutaneous",0.062,0.21,263
"unrecovered",0.018,0.166,197
"rmb",0.114,0.262,354
"boardroom",0.024,0.174,218
"infiltration",0.096,0.246,338
"ratcheted",0.008,0.158,287
"honed",0.004,0.154,397
"preface",0.026,0.176,496
"surprised",0.048,0.198,20607
"fairly",0.068,0.218,82677
"wants",0.03,0.18,13543
"diversity",0.068,0.218,10241
"expands",0.024,0.174,5229
"transformative",0.07,0.22,3971
"municipalities",0.18,0.33,2815
"adapting",0.032,0.182,2302
"unbelievable",0.01,0.16,1339
"fringe",0.12,0.27,914
"hidden",0.012,0.162,873
"organizationally",0.032,0.182,573
"firmer",0.02,0.17,570
"reassessment",0.076,0.226,502
"restrained",0.048,0.198,498
"repurpose",0.034,0.184,492
"adversity",0.07,0.22,487
"positivity",0.004,0.154,392
"energizing",0.02,0.17,359
"workouts",0.036,0.186,319
"nimbleness",0.028,0.178,299
"rechargeable",0.044,0.194,267
"belgian",0.012,0.162,244
"bulletin",0.062,0.212,233
"ambition",0.054,0.204,1367
"gym",0.066,0.218,310
"handles",0.064,0.216,794
"yard",0.16,0.312,2061
"rate",0.218,0.37,655866
"contemplated",0.04,0.192,6991
"score",0.094,0.246,6940
"relation",0.072,0.224,6506
"equates",0.05,0.202,4917
"reinforces",0.034,0.186,2653
"pertaining",0.052,0.204,1959
"curtailment",0.07,0.222,1682
"spinoff",0.122,0.274,1561
"outlier",0.056,0.208,1511
"debut",0.042,0.194,1152
"condo",0.114,0.266,798
"perceptions",0.07,0.222,758
"squeezing",0.062,0.214,736
"flawless",0.03,0.182,602
"tankers",0.052,0.204,472
"gor",0.012,0.164,428
"almonds",0.06,0.212,417
"influencer",0.022,0.174,404
"interpretations",0.008,0.16,388
"zoom",0.026,0.178,385
"proppants",0.002,0.154,306
"macroeconomy",0.048,0.2,195
"movement",0.052,0.204,25127
"revolving",0.056,0.208,14294
"segmentation",0.128,0.28,4367
"bracket",0.048,0.2,945
"inching",0.026,0.18,425
"latex",0.13,0.284,684
"collar",0.108,0.262,532
"advantaged",0.03,0.184,2261
"bargain",0.098,0.252,1057
"indirect",0.186,0.34,9832
"work",0.236,0.39,377924
"strongly",0.046,0.2,18778
"dedication",0.052,0.206,10143
"sizes",0.086,0.24,9494
"contracting",0.094,0.248,7955
"accruals",0.09,0.244,7624
"leverages",0.022,0.176,3139
"rewarding",0.04,0.194,2057
"landlords",0.092,0.246,1793
"travelers",0.11,0.264,1752
"refiners",0.058,0.212,1250
"discharge",0.104,0.258,1177
"pleasing",0.03,0.184,833
"ofthe",0.112,0.266,708
"segmenting",0.038,0.192,636
"swedish",0.032,0.186,362
"taser",0.054,0.208,318
"toner",0.128,0.282,238
"danish",0.1,0.254,207
"countries",0.162,0.316,49547
"reimagining",0.03,0.184,245
"consultations",0.008,0.164,311
"recalibrating",0.018,0.174,232
"mailers",0.09,0.246,290
"boating",0.264,0.42,735
"benches",0.044,0.2,821
"installment",0.13,0.286,2518
"odd",0.054,0.21,2297
"pipe",0.22,0.376,11664
"changing",0.032,0.188,47035
"makes",0.026,0.182,69410
"theme",0.054,0.21,9381
"apart",0.026,0.182,7041
"deleveraging",0.118,0.274,5966
"agile",0.056,0.212,3768
"playbook",0.066,0.222,3331
"predicated",0.042,0.198,2879
"shippers",0.164,0.32,2737
"reorganized",0.046,0.202,1402
"divisional",0.094,0.25,1372
"vet",0.252,0.408,1147
"dividing",0.012,0.168,620
"coli",0.182,0.338,442
"grip",0.07,0.226,398
"osat",0.122,0.278,374
"shuttered",0.018,0.174,288
"globalizing",0.036,0.192,258
"calender",0.008,0.164,192
"third",0.266,0.422,599281
"peers",0.09,0.246,23824
"doctoral",0.166,0.322,344
"marvelous",0.078,0.234,217
"tug",0.034,0.192,213
"caustic",0.25,0.408,2655
"match",0.042,0.2,14613
"struggling",0.038,0.196,7126
"convinced",0.022,0.18,4605
"checkout",0.054,0.212,1545
"sovereign",0.122,0.28,1522
"equaled",0.184,0.342,1410
"stakes",0.048,0.206,935
"dwell",0.022,0.18,853
"headquarter",0.03,0.188,841
"deducting",0.022,0.18,770
"arithmetic",0.018,0.176,729
"travels",0.016,0.174,609
"refis",0.088,0.246,584
"reinventing",0.012,0.17,542
"tilted",0.008,0.166,533
"repurposed",0.052,0.21,318
"stagger",0.01,0.168,296
"neely",0.148,0.306,281
"envelopes",0.094,0.252,230
"gauges",0.014,0.172,218
"closeout",0.176,0.334,1417
"garlic",0.104,0.262,196
"wallboard",0.152,0.31,1387
"communicates",0.016,0.176,197
"champion",0.07,0.23,614
"specials",0.096,0.256,1148
"reposition",0.062,0.222,3154
"intention",0.042,0.202,10276
"conversion",0.176,0.336,53638
"shares",0.154,0.314,122247
"honestly",0.056,0.216,10538
"records",0.08,0.24,8899
"funnel",0.18,0.34,8484
"believer",0.022,0.182,1034
"steal",0.012,0.172,778
"fixture",0.124,0.284,765
"shareowners",0.032,0.192,731
"hangover",0.066,0.226,722
"treprostinil",0.252,0.412,419
"sublease",0.1,0.26,383
"speculated",0.02,0.18,322
"slump",0.026,0.186,296
"dissynergies",0.016,0.176,224
"csds",0.044,0.204,204
"differently",0.026,0.186,18123
"wipe",0.02,0.182,244
"delivery",0.182,0.344,61551
"accelerating",0.046,0.208,26737
"controls",0.116,0.278,12968
"eliminating",0.048,0.21,5441
"formats",0.112,0.274,4153
"intentional",0.038,0.2,1956
"overcapacity",0.048,0.21,1298
"gentleman",0.022,0.184,935
"pmiers",0.224,0.386,637
"textbook",0.198,0.36,592
"genesis",0.02,0.182,466
"unsettled",0.05,0.212,459
"complacent",0.012,0.174,368
"residue",0.004,0.166,368
"fabricators",0.01,0.172,363
"calibrating",0.004,0.166,314
"shook",0.016,0.178,301
"cared",0.01,0.172,296
"wonderfully",0.018,0.18,294
"concierge",0.006,0.168,247
"bookends",0.012,0.174,221
"signups",0,0.162,194
"perpetually",0.018,0.18,189
"gives",0.06,0.222,67610
"recreational",0.108,0.27,1057
"guideposts",0.01,0.174,197
"place",0.072,0.236,177066
"capabilities",0.168,0.332,99617
"reflected",0.068,0.232,48998
"positioning",0.056,0.22,24043
"perfect",0.05,0.214,21773
"projecting",0.052,0.216,13776
"echo",0.042,0.206,3798
"boots",0.236,0.4,3136
"retiring",0.02,0.184,2765
"tendency",0.024,0.188,2122
"redundant",0.044,0.208,1977
"worries",0.018,0.182,1089
"sizeable",0.036,0.2,1079
"rightsized",0.028,0.192,904
"notch",0.03,0.194,806
"transformer",0.054,0.218,751
"infrequent",0.1,0.264,661
"finest",0.052,0.216,521
"perseverance",0.042,0.206,450
"photography",0.052,0.216,420
"subsides",0.008,0.172,416
"galvanized",0.006,0.17,399
"nonoperated",0.012,0.176,398
"nonrenewal",0.144,0.308,376
"spilled",0.044,0.208,312
"til",0,0.164,296
"deviated",0.008,0.172,234
"instilled",0.012,0.176,218
"prayers",0.038,0.202,565
"isobutanol",0,0.166,198
"remarketing",0.154,0.32,748
"peek",0.008,0.174,467
"weare",0.116,0.282,414
"methodically",0.034,0.2,955
"repairing",0.026,0.192,528
"inclusive",0.072,0.238,8360
"commentary",0.052,0.218,47284
"average",0.158,0.324,255169
"excuse",0.038,0.204,14086
"enhancements",0.07,0.236,13351
"innovations",0.072,0.238,10149
"proactive",0.074,0.24,9259
"agenda",0.094,0.26,7171
"snapshot",0.028,0.194,2208
"arrived",0.018,0.184,2014
"welcoming",0.024,0.19,1389
"unwind",0.042,0.208,1279
"episode",0.126,0.292,1201
"halo",0.046,0.212,1152
"ortho",0.054,0.22,501
"mro",0.052,0.218,482
"renovating",0.066,0.232,457
"inspirational",0.038,0.204,314
"reaffirmation",0.02,0.186,294
"tagged",0.026,0.192,290
"institutionally",0.03,0.196,278
"hamburger",0.11,0.276,269
"lakes",0.1,0.266,257
"tar",0.224,0.39,512
"cts",0.244,0.412,860
"inter",0.03,0.198,348
"reintroduction",0.06,0.228,303
"forecasters",0.046,0.214,510
"prison",0.036,0.204,194
"favoring",0.036,0.204,806
"euros",0.122,0.29,1409
"pros",0.204,0.372,1927
"hep",0.114,0.282,796
"situation",0.08,0.248,63161
"dividend",0.204,0.372,87542
"wrong",0.038,0.206,17318
"cuts",0.108,0.276,13660
"missing",0.036,0.204,8036
"firmly",0.048,0.216,5700
"noncore",0.148,0.316,4941
"flights",0.088,0.256,2677
"questioning",0.02,0.188,1981
"jumbo",0.18,0.348,1647
"underwritten",0.054,0.222,1593
"coordinate",0.022,0.19,1291
"sliding",0.044,0.212,1236
"amid",0.012,0.18,1160
"hematology",0.2,0.368,1100
"vegetable",0.182,0.35,1021
"impetus",0.038,0.206,893
"facial",0.056,0.224,791
"tragic",0.012,0.18,669
"brunt",0.03,0.198,610
"vars",0.094,0.262,519
"petrochemicals",0.02,0.188,504
"earthmoving",0.124,0.292,406
"workplaces",0.022,0.19,316
"scrutinize",0.012,0.18,304
"cabins",0.028,0.196,197
"implying",0.038,0.206,3467
"translational",0.094,0.262,1251
"janitorial",0.196,0.366,337
"eke",0.032,0.202,207
"garment",0.06,0.23,418
"lcd",0.042,0.212,486
"traveled",0.042,0.212,855
"downturns",0.034,0.204,2470
"outsized",0.054,0.224,3979
"fulfill",0.034,0.204,5011
"expect",0.128,0.298,923545
"eliminated",0.03,0.2,6419
"hurdle",0.078,0.248,5393
"fabrication",0.212,0.382,4228
"impressions",0.128,0.298,2878
"intrinsic",0.054,0.224,1859
"redeployment",0.044,0.214,1344
"pleasant",0.042,0.212,1340
"timed",0.04,0.21,972
"burdened",0.016,0.186,929
"walks",0.042,0.212,895
"detrimental",0.024,0.194,893
"depicts",0.026,0.196,839
"boring",0.08,0.25,563
"genuinely",0.02,0.19,466
"bow",0.044,0.214,382
"comcast",0.126,0.296,333
"retrofitted",0.028,0.198,329
"aar",0.006,0.176,199
"odyssey",0.236,0.406,327
"cabling",0.064,0.236,323
"offshoring",0.116,0.288,328
"subrogation",0.062,0.234,251
"families",0.09,0.262,9875
"throw",0.014,0.186,6961
"functions",0.056,0.228,11642
"concern",0.04,0.212,22071
"stays",0.032,0.204,8229
"saving",0.028,0.2,5915
"inherently",0.026,0.198,3426
"inning",0.05,0.222,2792
"slows",0.022,0.194,2347
"subsidized",0.036,0.208,750
"epoxy",0.05,0.222,623
"arsenal",0.022,0.194,490
"theories",0.022,0.194,406
"chem",0.026,0.198,280
"concentrators",0.002,0.174,267
"obligatory",0.004,0.176,251
"orchestrate",0.062,0.234,223
"firearm",0.164,0.338,550
"gestation",0.048,0.222,380
"prosperity",0.026,0.2,504
"dedicate",0.012,0.186,930
"bake",0.058,0.232,1537
"members",0.22,0.394,42858
"dropping",0.026,0.2,6212
"keep",0.038,0.212,129068
"earlier",0.058,0.232,234739
"availability",0.074,0.248,31085
"reform",0.16,0.334,21769
"urgency",0.044,0.218,4632
"bench",0.144,0.318,3480
"encouragement",0.024,0.198,1351
"behaving",0.042,0.216,1283
"lapse",0.086,0.26,1215
"mailing",0.176,0.35,1065
"stents",0.142,0.316,770
"forestry",0.05,0.224,469
"webcasts",0.022,0.196,422
"liable",0.058,0.232,420
"wiggle",0.01,0.184,411
"exogenous",0.044,0.218,397
"tailed",0.016,0.19,369
"refinish",0.008,0.182,307
"rgus",0.166,0.34,304
"basement",0.022,0.196,276
"contactors",0.158,0.332,216
"hasten",0.022,0.196,209
"seasonable",0.036,0.21,206
"margining",0.032,0.206,205
"dropdown",0.144,0.32,283
"unaffiliated",0.048,0.224,389
"lessening",0.038,0.214,725
"asphalt",0.23,0.406,3956
"prop",0.03,0.206,1221
"bag",0.096,0.272,5840
"broadly",0.052,0.228,29041
"responsibility",0.052,0.228,8594
"prioritization",0.054,0.23,1911
"substitution",0.024,0.2,1536
"steering",0.148,0.324,1489
"approximated",0.064,0.24,1008
"rationalized",0.032,0.208,968
"alarm",0.098,0.274,965
"deviate",0.032,0.208,732
"vanilla",0.018,0.194,552
"recapturing",0.028,0.204,550
"reengineer",0.04,0.216,480
"toolbox",0.012,0.188,457
"shuts",0.032,0.208,389
"buoyed",0.04,0.216,388
"roofs",0.104,0.28,331
"fractional",0.036,0.212,310
"accreting",0.004,0.18,274
"overrun",0.1,0.276,271
"borrowings",0.122,0.298,15053
"outsize",0.034,0.212,294
"barbell",0.07,0.248,478
"minerals",0.104,0.282,1742
"awhile",0.024,0.202,898
"continually",0.036,0.214,9327
"blue",0.108,0.286,3909
"appraisals",0.118,0.296,1466
"ranged",0.022,0.2,1114
"tepid",0.05,0.228,919
"hinted",0.01,0.188,763
"attest",0.154,0.332,462
"stair",0.082,0.26,426
"bleeds",0.002,0.18,371
"contactor",0.192,0.37,312
"lvt",0,0.178,286
"gladly",0.022,0.2,251
"thefirst",0.07,0.248,231
"bupivacaine",0.028,0.206,224
"hif",0.002,0.18,209
"tucked",0.016,0.194,193
"correspondent",0.124,0.302,1333
"interconnect",0.218,0.398,2345
"violation",0.038,0.218,463
"quicker",0.022,0.202,8867
"almost",0.07,0.25,102190
"worked",0.036,0.216,39146
"overlap",0.062,0.242,6375
"generates",0.012,0.192,5489
"awful",0.032,0.212,5093
"incoming",0.08,0.26,3174
"cheap",0.042,0.222,3164
"debts",0.056,0.236,1691
"maritime",0.198,0.378,1385
"grounded",0.026,0.206,981
"equating",0.016,0.196,744
"sanitation",0.104,0.284,507
"slick",0.058,0.238,448
"cracked",0.03,0.21,389
"refreshment",0.074,0.254,361
"councils",0.07,0.25,345
"plausible",0.024,0.204,287
"culprit",0.03,0.21,277
"distillates",0.072,0.252,224
"relooking",0,0.18,204
"cut",0.068,0.248,29877
"northern",0.072,0.252,6298
"motor",0.224,0.404,3827
"supervisory",0.036,0.218,325
"palette",0.088,0.27,213
"solicitation",0.07,0.252,928
"sight",0.054,0.236,7605
"headline",0.028,0.21,4007
"falling",0.05,0.232,9402
"emphasis",0.056,0.238,15471
"hitting",0.038,0.22,14635
"harder",0.03,0.212,13035
"everywhere",0.038,0.22,8113
"reinvested",0.036,0.218,2647
"adjacencies",0.038,0.22,2532
"restated",0.08,0.262,2159
"receptivity",0.038,0.22,1285
"destruction",0.018,0.2,1227
"msr",0.094,0.276,1054
"topped",0.018,0.2,1041
"spillover",0.044,0.226,1018
"sling",0.124,0.306,938
"customs",0.09,0.272,700
"quarantine",0.05,0.232,622
"nii",0.008,0.19,497
"worn",0.034,0.216,453
"fringes",0.006,0.188,277
"spilling",0.028,0.21,274
"oversized",0.014,0.196,265
"trustworthy",0.044,0.226,234
"argon",0.078,0.26,233
"rebel",0.078,0.26,199
"normalizing",0.026,0.208,2533
"replatforming",0.048,0.232,303
"chef",0.108,0.292,269
"veterinarian",0.054,0.238,414
"unmeasured",0.018,0.202,281
"appreciating",0.022,0.206,945
"mother",0.038,0.222,962
"congrats",0.054,0.238,9282
"opposite",0.02,0.204,5851
"vice",0.03,0.214,2594
"fitness",0.22,0.404,2517
"influencing",0.024,0.208,1924
"pinpoint",0.04,0.224,1771
"envisioned",0.03,0.214,1365
"lesson",0.01,0.194,1203
"disasters",0.054,0.238,1097
"highways",0.032,0.216,792
"forge",0.028,0.212,540
"stipulation",0.182,0.366,510
"sweat",0.042,0.226,496
"treasure",0.056,0.24,392
"collectible",0.06,0.244,384
"repatriating",0.022,0.206,377
"territorial",0.01,0.194,320
"gummy",0.08,0.264,228
"colorful",0.014,0.198,219
"discreetly",0.002,0.186,192
"cautioning",0.032,0.216,189
"proppant",0.094,0.278,1869
"hostile",0.074,0.258,276
"scanners",0.13,0.314,975
"chipping",0.056,0.242,315
"reorganization",0.132,0.318,4451
"respective",0.024,0.21,7740
"originated",0.182,0.368,6722
"revisit",0.028,0.214,4526
"negligible",0.034,0.22,2782
"deteriorated",0.03,0.216,2172
"controllable",0.054,0.24,2075
"masked",0.042,0.228,1394
"irrational",0.058,0.244,1328
"hydrocarbon",0.012,0.198,1281
"cracker",0.038,0.224,1180
"stool",0.064,0.25,906
"retiree",0.048,0.234,818
"aids",0.014,0.2,738
"purification",0.118,0.304,621
"sulfate",0.058,0.244,608
"etfs",0.046,0.232,512
"verbal",0.03,0.216,469
"silo",0.066,0.252,387
"prefunding",0.008,0.194,234
"secondquarter",0.076,0.262,201
"rental",0.32,0.506,27719
"enhancer",0.06,0.246,280
"decentralized",0.066,0.254,1061
"gut",0.038,0.226,1243
"embarked",0.028,0.216,1740
"essentially",0.096,0.284,65066
"hold",0.064,0.252,50480
"implement",0.062,0.25,19419
"conversely",0.01,0.198,2999
"philosophically",0.018,0.206,1676
"chunks",0.026,0.214,1379
"kudos",0.032,0.22,780
"simulcast",0.02,0.208,648
"subsided",0.018,0.206,633
"bifurcate",0.016,0.204,618
"dice",0.016,0.204,384
"classical",0.04,0.228,337
"aisles",0.034,0.222,284
"aseptic",0.056,0.244,241
"standup",0.02,0.21,202
"renegotiating",0.016,0.206,1067
"coals",0.05,0.24,751
"winters",0.06,0.25,559
"ninth",0.016,0.206,1659
"resulting",0.07,0.26,55884
"competitor",0.046,0.236,22042
"behavior",0.106,0.296,17178
"handful",0.056,0.246,9568
"customized",0.042,0.232,3753
"phosphate",0.162,0.352,2176
"eighth",0.024,0.214,2162
"spikes",0.014,0.204,1987
"entrepreneurial",0.062,0.252,1910
"hook",0.028,0.218,1196
"bay",0.04,0.23,518
"brewers",0.066,0.256,426
"observers",0.042,0.232,425
"lifestyles",0.016,0.206,419
"cleans",0.038,0.228,204
"hunger",0.036,0.226,203
"fit",0.058,0.248,26771
"twinspires",0,0.19,279
"undercar",0.228,0.42,371
"veterans",0.124,0.316,1103
"wellness",0.182,0.374,4210
"career",0.112,0.304,6825
"farms",0.06,0.252,1296
"weapons",0.06,0.252,955
"hearing",0.044,0.236,31390
"bulk",0.06,0.252,19652
"flex",0.128,0.32,5165
"ties",0.138,0.33,3502
"cool",0.07,0.262,3424
"rounding",0.014,0.206,2748
"choppiness",0.058,0.25,1798
"commoditized",0.06,0.252,1439
"freed",0.03,0.222,1170
"homebuyers",0.002,0.194,905
"pivoted",0.026,0.218,876
"battling",0.014,0.206,661
"damn",0.022,0.214,617
"lip",0.042,0.234,392
"vigilance",0.022,0.214,291
"crawl",0.014,0.206,250
"resid",0.004,0.196,247
"cavity",0.02,0.212,220
"waned",0.046,0.238,203
"heel",0.018,0.21,199
"densely",0.028,0.22,384
"attainable",0.012,0.206,847
"streamline",0.072,0.266,5948
"soften",0.03,0.224,1858
"cross",0.096,0.29,9157
"create",0.062,0.256,69395
"congratulations",0.054,0.248,15159
"intensity",0.056,0.25,7490
"overly",0.024,0.218,5061
"reward",0.032,0.226,4471
"sending",0.034,0.228,3018
"inconsistent",0.024,0.218,1895
"coil",0.078,0.272,1626
"stewards",0.026,0.22,1201
"shout",0.006,0.2,534
"prevailed",0.02,0.214,370
"detector",0.126,0.32,340
"lofty",0.03,0.224,309
"filtered",0.092,0.286,283
"reimagined",0.036,0.23,239
"ducks",0.01,0.204,214
"treading",0.008,0.202,201
"transpiring",0.018,0.212,192
"consensus",0.056,0.25,8846
"chlorine",0.202,0.396,1508
"loop",0.172,0.366,2313
"forgings",0.034,0.228,263
"tracker",0.232,0.426,1367
"neuromodulation",0.14,0.334,453
"voucher",0.188,0.384,460
"ruggedized",0.078,0.274,432
"alot",0.056,0.252,190
"slowest",0.03,0.226,1536
"freesheet",0.052,0.248,490
"sectors",0.118,0.314,15144
"engagement",0.158,0.354,28773
"rise",0.028,0.224,19284
"gasoline",0.116,0.312,7194
"corner",0.028,0.224,5682
"quantified",0.04,0.236,3539
"identification",0.138,0.334,3124
"localized",0.028,0.224,1975
"shortfalls",0.026,0.222,1265
"dumping",0.05,0.246,675
"liquefaction",0.108,0.304,564
"powerhouse",0.072,0.268,520
"unbelievably",0.002,0.198,518
"clutch",0.102,0.298,233
"hiking",0.006,0.202,206
"lamp",0.04,0.236,189
"mats",0.244,0.44,890
"walnuts",0,0.196,382
"troughed",0.008,0.206,288
"kind",0.17,0.368,849397
"recession",0.132,0.33,18845
"honest",0.04,0.238,8497
"appraisal",0.182,0.38,4243
"stemming",0.032,0.23,2084
"stride",0.046,0.244,1514
"arriving",0.034,0.232,1006
"impressively",0.016,0.214,521
"precrisis",0.004,0.202,354
"subsectors",0.046,0.244,293
"eases",0.054,0.252,284
"alarmed",0.02,0.218,274
"prepping",0.002,0.2,239
"booms",0.042,0.24,238
"sideways",0.068,0.266,975
"remiss",0.018,0.218,1112
"stabilize",0.046,0.246,13384
"targets",0.082,0.282,49596
"approximate",0.074,0.274,12006
"spike",0.052,0.252,7691
"offsets",0.028,0.228,6763
"weakest",0.022,0.222,3795
"realities",0.038,0.238,2080
"fruits",0.03,0.23,1719
"lasts",0.014,0.214,977
"oilseeds",0.076,0.276,519
"cam",0.028,0.228,273
"cone",0.014,0.214,258
"snowstorms",0.036,0.236,244
"shades",0.016,0.216,211
"discharges",0.086,0.288,323
"circular",0.056,0.258,590
"swinging",0.012,0.214,549
"bend",0.024,0.226,728
"smaller",0.066,0.268,73502
"minimis",0.036,0.238,2118
"denominated",0.08,0.282,1945
"dissipate",0.02,0.222,966
"fixes",0.034,0.236,829
"teeth",0.012,0.214,557
"zoning",0.038,0.24,447
"reacts",0.012,0.214,422
"centricity",0.098,0.3,368
"deconsolidated",0.048,0.25,331
"exporters",0.058,0.26,311
"magnificent",0.012,0.214,254
"rents",0.158,0.36,3276
"jeep",0.026,0.228,258
"oxides",0.066,0.27,256
"spell",0.014,0.218,564
"mechanics",0.024,0.228,2830
"recovering",0.03,0.234,6541
"fewer",0.048,0.252,23570
"understood",0.036,0.24,22497
"fruit",0.086,0.29,6953
"belt",0.026,0.23,3645
"winners",0.06,0.264,2106
"unfavorably",0.058,0.262,2056
"height",0.026,0.23,1209
"biz",0.024,0.228,645
"snapchat",0.06,0.264,464
"hydrochloric",0.162,0.366,354
"blanks",0.072,0.276,343
"joy",0.016,0.22,324
"pharmas",0.052,0.256,221
"humidity",0.06,0.264,213
"communicated",0.034,0.238,11456
"bronze",0.178,0.382,268
"barbecue",0.106,0.31,307
"tear",0.062,0.268,715
"specialization",0.082,0.288,744
"wherever",0.028,0.234,5466
"productive",0.076,0.282,16010
"summarizes",0.032,0.238,3000
"darn",0.018,0.224,2160
"climbing",0.066,0.272,1381
"navigated",0.01,0.216,1239
"wheelhouse",0.036,0.242,630
"octane",0.11,0.316,571
"storefront",0.096,0.302,519
"tooth",0.056,0.262,400
"postings",0.072,0.278,327
